Country,City,AccentCity,Region,Population,Latitude,Longitude
ru,abadzekhskaya,Abadzekhskaya,01,4010,44.393889,40.221389
ru,abagaitui,Abagaitui,93,,49.733333,117.816667
ru,abagalak,Abagalak,74,,70.416667,90.016667
ru,abagur,Abagur,29,6530,53.6882,87.2263
ru,abagurt,Abagurt,80,,57.98071,52.65925
ru,abakan,Abakan,31,167291,53.715556,91.429167
ru,abakanovo,Abakanovo,85,,59.288466,37.653185
ru,abakhshikha,Abakhshikha,54,,57.266667,72.283333
ru,abakirovo,Abakirovo,55,,51.309952,58.182345
ru,abakshina,Abakshina,39,,56.572778,93.689444
ru,abakumovka,Abakumovka,69,,54.024061,32.282686
ru,abakumovka,Abakumovka,71,,57.25,61.8
ru,abakumovka,Abakumovka,72,,52.134135,41.155546
ru,abakumovo,Abakumovo,06,,61.586822,39.057664
ru,abakumovo,Abakumovo,62,,54.2587,39.5846
ru,abakumovo,Abakumovo,76,,54.144808,36.779539
ru,abakumovskiy,Abakumovskiy,61,,49.167169,40.812321
ru,abakumtsevo,Abakumtsevo,88,,57.71781,40.154898
ru,abalach,Abalach,73,,55.9378,52.045696
ru,abalak,Abalak,78,,58.128611,68.594444
ru,abalakova,Abalakova,20,,53.75,99.433333
ru,abalduyevka,Abalduyevka,57,,53.066667,44.1
ru,abalikha,Abalikha,67,,52.466667,46.066667
ru,abalmasov,Abalmasov,09,,50.5813,37.6578
ru,abamza,Abamza,16,,54.964749,47.243171
ru,abar,Abar,34,,62.693896,56.181091
ru,abarinki,Abarinki,10,,52.677449,33.172335
ru,abashevo,AbashÎvo,65,,52.6855,48.6814
ru,abasnur,Abasnur,45,,56.599444,48.376667
ru,abaturovo,Abaturovo,42,,59.9,34.933333
ru,abatyrtsy,Abatyrtsy,33,,57.233333,49.316667
ru,abay,Abay,03,,50.4337,85.0551
ru,abay,Abay,17,,42.516667,47.666667
ru,abayevo,Abayevo,22,,43.697732,44.215238
ru,abaykan,Abaykan,05,,52.033333,129.45
ru,abaytikau,Abaytikau,68,,42.664383,44.172425
ru,abaza-khabl,Abaza-Khabl,27,,44.3692,41.6383
ru,abazinka,Abazinka,38,,43.61,39.825833
ru,abazinka,Abazinka,43,,52.371111,40.196667
ru,abbarten,Abbarten,23,,54.427256,20.932185
ru,abdal,Abdal,08,,56.018778,56.679621
ru,abdrakhmanka,Abdrakhmanka,13,,55.87,59.8351
ru,abdreyevo,Abdreyevo,81,,54.018454,50.030802
ru,abdul-gazy,Abdul-Gazy,70,,44.729444,45.112222
ru,abdulmenevo,Abdulmenevo,40,,54.783333,62.616667
ru,abelovskiy,Abelovskiy,07,,46.316667,47.966667
ru,abganerovo,Abganerovo,84,,48.078439,44.183976
ru,abganerovskiy,Abganerovskiy,24,,47.066667,44.616667
ru,abiley,Abiley,25,,54.776345,36.383651
ru,abkit,Abkit,44,,64.216667,157.366667
ru,ablyazovo,Ablyazovo,56,,53.154224,35.822566
ru,abo,Abo,59,,43.25,131.716667
ru,abramkino,Abramkino,75,,57.966667,83.05
ru,abram-mys,Abram-Mys,49,,68.976667,33.020278
ru,abramovka,Abramovka,64,,50.145,142.883889
ru,abramovka,Abramovka,86,3396,51.1886,41.0202
ru,abramovo,Abramovo,52,,58.7,35.15
ru,abramovskiy,Abramovskiy,41,,51.9164,35.8313
ru,achadovka,Achadovka,46,,54.0484,42.9559
ru,achagvay,Achagvay,92,,56.066667,158.8
ru,achan,Achan,30,,49.886,136.6267
ru,achchen,Achchen,15,,64.883333,-174.666667
ru,achimova,Achimova,32,,60.45,76.066667
ru,aderpayeta,AderpayÎta,87,,68.9262,75.7932
ru,adyr-kezhig,Adyr-Kezhig,79,,52.454167,96.233056
ru,afonikha,Afonikha,50,,68.229908,53.46838
ru,agasbeta,Agasbeta,12,,43.014049,46.107378
ru,agata,Agata,18,,66.933333,93.5
ru,agnesevskiy,Agnesevskiy,89,,48.85,131.216667
ru,aidomari,Aidomari,JA,,43.516667,146.083333
ru,akati,Akati,19,,43.121772,45.103481
ru,aleksandrovskaya,Aleksandrovskaya,66,1159,59.730833,30.332222
ru,aleshkino,AlÎshkino,48,,55.864468,37.423342
ru,chernaya gora,ChÎrnaya Gora,58,,56.648551,57.988899
ru,imangda rudnaya,Imangda Rudnaya,91,,69.1062,89.607
ru,kavran,Kavran,36,,59.15,156.983333
rw,agatwi,Agatwi,09,,-1.8847222,30.0686111
rw,astrida,Astrida,01,,-2.5972222,29.7388889
rw,banda,Banda,03,,-2.4333333,29.1833333
rw,basa,Basa,05,,-1.6833333,29.35
rw,bganga,Bganga,02,,-1.45,30.4333333
rw,birenga,Birenga,07,,-2.1816667,30.5325
rw,bisaga,Bisaga,10,,-1.4833333,29.85
rw,bishyiga,Bishyiga,04,,-2.4333333,29.45
rw,bugobagoba,Bugobagoba,06,,-2.0166667,29.8833333
rw,bwakira,Bwakira,08,,-2.1575,29.5497222
sa,aalia,Aalia,11,,19.619748,41.971411
sa,aba ad dud,Aba ad Dud,08,,27.025827,44.073113
sa,aba al hiran,Aba al Hiran,13,,27.051129,40.948246
sa,aba al kibash,Aba al Kibash,10,,24.797022,46.430446
sa,aba ar ruwath,Aba ar Ruwath,15,,30.456319,42.005962
sa,aba as su`ud,Aba as Su`ud,17,,17.466667,44.1
sa,abaqaiq,Abaqaiq,06,,25.937103,49.677613
sa,abar el-shifaiya,Abar el-Shifaiya,05,,23.822608,39.135681
sa,`abassah,`Abassah,14,,21.131878,40.581478
sa,abu salama,Abu Salama,19,,27.15,35.783333
sa,ad da`abah,Ad Da`abah,02,,20.25,41.3
sa,ad dab`iyah,Ad Dab`iyah,20,,30.062778,40.116944
sa,al kharkhayr,Al Kharkhayr,00,,19.25,51.25
sb,aakae,Aakae,08,,-9.05,161.2
sb,a'ama,A'ama,00,,-8.35,160.6333333
sc,anse boileau,Anse Boileau,08,,-4.7166667,55.4833333
sc,donja mahala,Donja Mahala,00,,42.6408333,22.0330556
sd,abadai,Abadai,32,,9.15,28.45
sd,abaiat,Abaiat,26,,10.3,32.55
sd,ab ajaj,Ab Ajaj,53,,17.3108333,34.4836111
sd,abaka,Abaka,33,,14.3333333,22.55
sd,abalang,Abalang,34,,12.6666667,31.4
sd,abania,Abania,27,,11.0666667,34.55
sd,abatta,Abatta,30,,19.5166667,30.4833333
sd,abbuda,Abbuda,31,,14.3333333,35.8833333
sd,`abd allah,`Abd Allah,28,,5.0833333,30.5833333
sd,`abd el qadir,`Abd el Qadir,38,,15.0808333,33.4805556
sd,abiem,Abiem,37,,6.2630556,31.1741667
sd,abodit,Abodit,51,,6.5963889,31.4941667
sd,ab shambal,Ab Shambal,29,,16.3122222,32.6891667
sd,ad damazin,Ad Damazin,42,,11.7666667,34.35
sd,aj jinena,Aj Jinena,47,,13.45,22.45
sd,al fashir,Al Fashir,55,,13.6333333,25.35
sd,al fulah,Al Fulah,48,,11.8,28.4
sd,al obayyid,Al Obayyid,56,,13.1833333,30.2166667
sd,al qadarif,Al Qadarif,39,,14.0333333,35.4
sd,amasa,Amasa,36,,18.0280556,36.2058333
sd,aweil,Aweil,54,,8.7666667,27.4
sd,badai,Badai,44,,5.7247222,31.4291667
sd,bantiyo,Bantiyo,40,,9.2333333,29.8333333
sd,cassala,Cassala,52,,15.4558333,36.3988889
sd,dongola,Dongola,43,,19.1666667,30.4833333
sd,kabuyta,Kabuyta,57,,4.7716667,33.5902778
sd,kadugli,Kadugli,50,,11.0166667,29.7166667
sd,kajra,Kajra,,,17.2519444,34.4880556
sd,malakal,Malakal,35,160893,9.5369444,31.6561111
sd,nyala,Nyala,49,,12.05,24.8833333
sd,rabak,Rabak,41,135389,13.15,32.7333333
sd,senga,Senga,58,,13.15,33.9333333
sd,warab,Warab,59,,8.1333333,28.6166667
sd,wau,Wau,46,,7.7,28.0
sd,yambio,Yambio,45,40382,4.5705556,28.4163889
se,a,≈,24,,62.9,17.833333
se,a,≈,28,,58.266667,11.85
se,aapua,Aapua,14,,66.85,23.533333
se,abacka,≈backa,23,,65.466667,16.9
se,abarp,≈barp,27,,56.033333,13.633333
se,abbantorp,Abbantorp,09,,56.75,16.65
se,abbasen,≈bbÂsen,07,,63.033333,14.366667
se,abbeshult,Abbeshult,12,,56.666667,13.416667
se,abbetorp,Abbetorp,16,,58.3,14.95
se,abborkroken,Abborkroken,26,,59.369444,18.633333
se,abborrberg,Abborrberg,10,,60.15,14.8
se,abborremala,AbborremÂla,02,,56.383333,14.733333
se,abborrsjoknoppen,Abborrsjˆknoppen,03,,61.6,14.666667
se,abborrtorp,Abborrtorp,18,,58.666667,16.75
se,aberga,Aberga,25,,59.65,16.666667
se,aberget,≈berget,22,,60.783333,12.666667
se,abild,Abild,06,,56.933333,12.716667
se,aboda,≈boda,15,,59.716667,15.133333
se,aby,≈by,21,,59.633333,17.45
se,adelfors,ƒdelfors,08,,57.416667,15.316667
se,ajmunds,ƒjmunds,05,,57.45,18.266667
sg,adam park,Adam Park,00,,1.3316667,103.8122222
sh,deadwood,Deadwood,00,,-15.9333333,-5.6833333
si,acquariva,Acquariva,04,,45.4691667,13.9708333
si,adorjanfalva,Adorj·nfalva,09,,46.5866667,16.2802778
si,dolenci,Dolenci,00,,46.85,13.95
sj,barentsburg,Barentsburg,00,576,78.0666667,14.2333333
sk,abafalva,Abafalva,03,,48.3166667,20.3333333
sk,abelova,¡belov·,01,,48.4166667,19.4333333
sk,abraham,Abraham,04,,48.5166667,18.6166667
sk,abraham,Abrah·m,07,,48.25,17.6166667
sk,abrahamovce,Abrahamovce,05,,49.05,20.45
sk,abramova,Abramov·,08,,48.9333333,18.8
sk,adamov,Adamov,02,,48.7166667,17.05
sk,adamovce,Adamovce,06,,48.85,17.9333333
sk,nova sedlica,Nov· Sedlica,00,,49.05,22.5333333
sl,aberdeen,Aberdeen,04,,8.4925,-13.2844444
sl,aku town,Aku Town,02,,8.6638889,-13.1880556
sl,baama,Baama,01,,8.1880556,-10.3461111
sl,baama,Baama,03,,8.1,-11.45
sm,acquaviva,Acquaviva,01,1530,43.95,12.4166667
sm,chiesanuova,Chiesanuova,02,952,43.9166667,12.4166667
sm,citta di san marino,Citt‡ di San Marino,07,,43.9333333,12.45
sm,falciano,Falciano,09,,43.9833333,12.5
sn,abattoirs,Abattoirs,01,,14.6794444,-17.4497222
sn,abdalla,Abdalla,04,,16.25,-13.9666667
sn,abdou,Abdou,03,,14.95,-16.3333333
sn,abdou dao,Abdou Dao,08,,14.9166667,-15.7333333
sn,abekouta,AbÈkouta,11,,13.3333333,-14.6166667
sn,abeme,AbÈmÈ,12,,13.0,-16.7333333
sn,aga,Aga,07,,14.3666667,-16.7666667
sn,aidara,AÔdara,09,,13.6833333,-16.4166667
sn,ainoumal,AÔnoumal,10,,13.6166667,-15.6666667
sn,alahina,Alahina,05,,14.4333333,-12.2
sn,louga,Louga,13,117333,15.6166667,-16.2166667
sn,matam,Matam,15,12277,15.6666667,-13.25
sn,ndar,Ndar,14,,16.0188889,-16.4952778
sn,taba treich,Taba Treich,,,16.1586111,-16.3825
so,aabaan weyn,Aabaan Weyn,04,,2.65,44.0166667
so,aadan harmey,Aadan Harmey,14,,1.4333333,43.9166667
so,aadan waraabow,Aadan Waraabow,01,,3.5833333,43.8666667
so,aadan yabaal,Aadan Yabaal,07,,3.7833333,46.25
so,aaminaay,Aaminaay,06,,2.3,42.3333333
so,aantaara,Aantaara,03,,11.4413889,49.5530556
so,abaaji,Abaaji,05,,3.6,46.95
so,abaarey,Abaarey,10,,7.0833333,47.4833333
so,abaarso,Abaarso,16,,9.6,43.8833333
so,abaati,Abaati,08,,2.0833333,42.5166667
so,abbas,Abbas,13,,2.8833333,45.45
so,abdi arbo,Abdi Arbo,09,,-0.0333333,42.6
so,abdi boloh,Abdi Boloh,15,,9.2666667,45.8333333
so,acqua uadi,Acqua Uadi,11,,8.15,48.35
so,aur bogeis,Aur Bogeis,12,,9.5666667,47.75
so,caddey,Caddey,02,,2.1,45.4666667
so,garshiin,Garshiin,17,,1.7833333,44.7333333
sr,abanna kondre,Abanna Kondre,10,,5.1333333,-54.9833333
sr,abenaston,Abenaston,18,,4.45,-55.3666667
sr,abenekokondre,Abenekokondre,13,,5.3,-54.2333333
sr,agama kreek,Agama Kreek,15,,5.5,-54.7
sr,aliance,Aliance,11,,5.9,-54.9
sr,anna maria,Anna Maria,17,,5.8666667,-55.5666667
sr,bombay,Bombay,14,,5.8333333,-56.8166667
sr,burnside,Burnside,12,,5.9166667,-56.4
sr,domburg,Domburg,19,,5.7,-55.0833333
sr,flora,Flora,16,,5.8,-55.2
st,a. andrade,A. Andrade,02,,0.2333333,6.7
st,abade,Abade,01,,1.6333333,7.45
sv,acachapa,Acachapa,13,,13.5483333,-89.6677778
sv,aceituno,Aceituno,08,,13.75,-88.1166667
sv,aceituno,Aceituno,12,,13.4833333,-88.6833333
sv,agua,Agua,07,,13.1675,-88.0313889
sv,agua blanca,Agua Blanca,10,,13.9888889,-89.2880556
sv,agua caliente,Agua Caliente,03,,14.1833333,-89.2333333
sv,agua caliente,Agua Caliente,05,,13.8691667,-89.2577778
sv,aguacate,Aguacate,02,,13.8666667,-88.6
sv,aguacayo,Aguacayo,04,,13.9277778,-89.0494444
sv,aguacayo,Aguacayo,14,,13.3333333,-88.5833333
sv,aguachapio,AguachapÌo,01,,13.7666667,-89.9833333
sv,agua fria,Agua FrÌa,11,,13.95,-89.5166667
sv,agua salada,Agua Salada,09,,13.4761111,-88.1061111
sv,agua zarca,Agua Zarca,06,,13.4,-88.8
sy,aaba kebire,Aaba KÈbÓrÈ,01,,36.8666667,40.2333333
sy,aabateine,Aab‚teÔne,04,,36.6666667,39.0166667
sy,aabba,Aabba,14,,34.9666667,35.8833333
sy,aabbade,Aabb‚dÈ,08,,33.5,36.5666667
sy,aabbassiye,Aabb‚ssÓyÈ,11,,34.5833333,37.0
sy,aabb ej jinnate,Aabb ej Jinn‚te,12,,35.45,37.1166667
sy,aabb el khazne,Aabb el KhaznÈ,10,,35.4166667,37.1166667
sy,aabdekliye,AabdÈklÓyÈ,09,,36.4666667,38.3666667
sy,aabdine,A‚bdine,03,,32.7666667,35.8166667
sy,aadaouane,Aadaou‚ne,06,,32.8166667,35.9833333
sy,aahire,A‚hirÈ,05,,32.8833333,36.4666667
sy,aakrak,Aakrak,02,,35.85,35.8833333
sy,aannabe,AannabÈ,07,,35.5166667,39.9166667
sy,aaqraba,Aaqraba,13,,33.4666667,36.3333333
sz,abercorn,Abercorn,02,,-26.8333333,32.1333333
sz,balegana,Balegana,01,,-26.1,31.5666667
sz,bhunya,Bhunya,03,3050,-26.55,31.0166667
sz,dwaleni,Dwaleni,04,,-27.1666667,31.2666667
tc,back salina,Back Salina,00,,21.45,-71.1333333
td,aaba,Aaba,12,,12.3666667,22.2833333
td,ababot,Ababot,02,,14.3166667,21.7166667
td,abachta,Abachta,01,,13.2,18.3
td,abadji,Abadji,10,,10.6333333,15.3166667
td,abado,Abado,04,,12.8333333,14.8
td,abaher,Abaher,05,,12.3333333,19.35
td,abalagne,AbalagnÈ,13,,11.5333333,19.0833333
td,abani,Abani,06,,13.8166667,15.5333333
td,abbi,Abbi,08,,8.35,15.5333333
td,adamchouari,Adamchouari,07,,13.3,15.7166667
td,aderke,AderkÈ,03,,21.2436111,17.4325
td,agia,Agia,14,,9.4166667,15.75
td,aka,Aka,11,,9.4833333,19.0166667
td,andoum,Andoum,09,,8.15,15.7333333
tf,port-aux-francais,Port-aux-FranÁais,00,45,-49.35,70.2166667
tg,abagatchi,Abagatchi,25,,7.4666667,1.3
tg,abagnivegoui,AbagnivÈgoui,13,,6.9333333,1.2833333
tg,abakouande,AbakouandÈ,04,,9.4,1.25
tg,abali,Abali,18,,6.8166667,1.2833333
tg,abalo kakaou,Abalo Kakaou,03,,8.0333333,1.4833333
tg,aban,Aban,09,,9.4833333,1.3166667
tg,abatame,AbatamÈ,02,,6.2666667,1.65
tg,abedinekope,AbÈdinÈkopÈ,01,,7.25,1.0166667
tg,ablogame,AblogamÈ,10,,6.1344444,1.2633333
tg,abossoumkofe,AbossoumkofÈ,16,,8.1166667,0.6333333
tg,adabiam,Adabiam,17,,6.65,1.6
tg,adabou kope,Adabou KopÈ,21,,6.3,1.5333333
tg,adagali,Adagali,08,,7.0666667,0.7
tg,adjaite,AdjaÔtÈ,23,,9.9333333,1.0166667
tg,adjeide,AdjeÔdÈ,19,,9.2,1.4166667
tg,adoukbe,AdoukbÈ,07,,10.2166667,0.95
tg,adumde,AdumdÈ,14,,9.5719444,1.3183333
tg,agbande,AgbandÈ,12,,9.6666667,0.95
tg,agbatope,AgbatopÈ,00,,6.4333333,11.2666667
tg,aketa,AkÈta,05,,9.25,0.9833333
tg,akoura,Akoura,11,,10.5333333,0.6666667
tg,akpoissou,Akpoissou,26,,10.4,0.4166667
tg,amande,AmandÈ,22,,9.1333333,1.15
tg,babona,Babona,06,,10.8166667,0.2833333
tg,lome,LomÈ,24,,6.1319444,1.2227778
th,aeng pok,Aeng Pok,49,,12.572417,102.443333
th,ai,Ai,02,,19.686361,99.149167
th,ai na lai,Ai Na Lai,04,,18.533333,100.7
th,ai rot,Ai Rot,74,,13.883333,101.216667
th,ai taut,Ai Taut,63,,7.8,98.983333
th,akat amnuai,Akat Amnuai,20,,17.596387,103.9816
th,akat amnuai,Akat Amnuai,73,,17.692964,104.206392
th,amanat charoem,Amanat Charoem,77,,15.858511,104.628834
th,ambhawa,Ambhawa,54,,13.424356,99.956876
th,ambheu barnbhot,Ambheu Barnbhot,16,,15.930939,99.981595
th,ambheu wangha,Ambheu Wangha,50,,15.1,98.466667
th,amper khan ngern,Amper Khan Ngern,58,,9.945611,99.078472
th,ampho ban pho,Ampho Ban Pho,44,,13.598639,101.079556
th,amphoe aranpradbet,Amphoe Aranpradbet,80,,13.692764,102.501283
th,amphoe at samat,Amphoe At Samat,25,,15.843079,103.87839
th,amphoe ba cho,Amphoe Ba Cho,31,,6.516778,101.651
th,amphoe ba cho,Amphoe Ba Cho,70,,6.266385,101.264606
th,amphoe bamnet narong,Amphoe Bamnet Narong,26,,15.499167,101.689722
th,amphoe ban bang talat,Amphoe Ban Bang Talat,23,,16.399815,103.367846
th,amphoe ban bueng,Amphoe Ban Bueng,46,,13.311,101.112139
th,amphoe ban chang,Amphoe Ban Chang,47,,12.725428,101.055305
th,amphoe ban dan,Amphoe Ban Dan,28,,15.108387,103.17551
th,amphoe ban dan lan hoi,Amphoe Ban Dan Lan Hoi,09,,17.015278,99.707778
th,amphoe ban don,Amphoe Ban Don,60,,9.140109,99.333114
th,amphoe ban dung,Amphoe Ban Dung,76,,17.698999,103.259567
th,amphoe bang ban,Amphoe Bang Ban,36,,14.373945,100.485278
th,amphoe bang bo,Amphoe Bang Bo,42,,13.574278,100.835333
th,amphoe bang bua thong,Amphoe Bang Bua Thong,38,,13.9102,100.425814
th,amphoe bang kadi,Amphoe Bang Kadi,39,,14.013461,100.530488
th,amphoe bang kaeo,Amphoe Bang Kaeo,35,,14.588389,100.452834
th,amphoe bang kaeo,Amphoe Bang Kaeo,66,,7.429472,100.178028
th,amphoe bang kapi,Amphoe Bang Kapi,40,,13.765298,100.647003
th,amphoe bang khan,Amphoe Bang Khan,64,,8.026889,99.473722
th,amphoe bang krathum,Amphoe Bang Krathum,12,,16.578312,100.300336
th,amphoe bang len,Amphoe Bang Len,53,,14.021885,100.171827
th,amphoe bang mun nak,Amphoe Bang Mun Nak,13,,16.027806,100.379167
th,amphoe bang phae,Amphoe Bang Phae,52,,13.691568,99.929816
th,amphoe bang pla ma,Amphoe Bang Pla Ma,51,,14.396036,100.158703
th,amphoe bang rachan,Amphoe Bang Rachan,33,,14.892,100.317278
th,amphoe bang saphan,Amphoe Bang Saphan,57,,11.213152,99.507648
th,amphoe ban haet,Amphoe Ban Haet,22,,16.196482,102.759586
th,amphoe ban han,Amphoe Ban Han,27,,15.208499,101.771381
th,amphoe ban hong,Amphoe Ban Hong,05,,18.330861,98.81925
th,amphoe ban khemmarat,Amphoe Ban Khemmarat,75,,16.042523,105.21836
th,amphoe ban khok,Amphoe Ban Khok,10,,18.026139,101.067722
th,amphoe ban kluai,Amphoe Ban Kluai,32,,15.186361,100.123528
th,amphoe ban laem,Amphoe Ban Laem,56,,13.204683,99.979585
th,amphoe ban mae sot,Amphoe Ban Mae Sot,08,,16.716667,98.566667
th,amphoe ban meung,Amphoe Ban Meung,41,,19.149306,100.275222
th,amphoe ban mi,Amphoe Ban Mi,34,,15.044278,100.536806
th,amphoe ban mo,Amphoe Ban Mo,37,,14.615445,100.727306
th,amphoe ban na,Amphoe Ban Na,43,,14.262376,101.071112
th,amphoe ban na,Amphoe Ban Na,68,,6.915417,100.740389
th,amphoe ban phaeo,Amphoe Ban Phaeo,55,,13.590724,100.107483
th,amphoe ban rai,Amphoe Ban Rai,15,,15.084167,99.521084
th,amphoe benchalak,Amphoe Benchalak,30,,14.795834,104.670167
th,amphoe bhonbhisai,Amphoe Bhonbhisai,17,,18.021056,103.076639
th,amphoe borabu,Amphoe Borabu,24,,16.041792,103.115062
th,amphoe buachet,Amphoe Buachet,29,,14.528139,103.945667
th,amphoe bueng khong long,Amphoe Bueng Khong Long,81,,17.961288,104.046674
th,amphoe bueng samakkhi,Amphoe Bueng Samakkhi,11,,16.187278,99.97525
th,amphoe chae hom,Amphoe Chae Hom,06,,18.712667,99.557584
th,amphoe chiang khan,Amphoe Chiang Khan,18,,17.893822,101.659974
th,amphoe chiang khaung,Amphoe Chiang Khaung,03,,20.261248,100.404613
th,amphoe chon daen,Amphoe Chon Daen,14,,16.189528,100.859584
th,amphoe den chai,Amphoe Den Chai,07,,17.983722,100.052167
th,amphoe dhab put,Amphoe Dhab Put,61,,8.51625,98.639722
th,amphoe dong luang,Amphoe Dong Luang,78,,16.815889,104.538
th,amphoe fa yat,Amphoe Fa Yat,72,,15.529352,104.238473
th,amphoe hat samran,Amphoe Hat Samran,65,,7.240336,99.576209
th,amphoe kaeng hang maeo,Amphoe Kaeng Hang Maeo,48,,13.00825,101.906084
th,amphoe kapoe,Amphoe Kapoe,59,,9.585222,98.596111
th,amphoe kathu,Amphoe Kathu,62,,7.909028,98.333195
th,amphoe khok pho,Amphoe Khok Pho,69,,6.730639,101.096195
th,amphoe khuan don,Amphoe Khuan Don,67,,6.787584,100.077778
th,amphoe khun yuam,Amphoe Khun Yuam,01,,18.829578,97.933468
th,amphoe na klang,Amphoe Na Klang,79,,17.307195,102.188861
tj,22 (dvadtsat' vtorogo) parts''yezd,22 (Dvadtsat' Vtorogo) Parts''yezd,02,,38.5286111,68.7797222
tj,abdu,Abdu,03,,38.7166667,68.3666667
tj,akbaytal,Akbaytal,01,,38.4894444,73.8783333
tk,fakaofu village,Fakaofu Village,00,,-9.3833333,-171.25
tm,aadzi,Aadzi,04,,38.1,64.85
tm,admi-yab,Admi-Yab,02,,37.4197222,54.1583333
tm,agdzha-kala,Agdzha-Kala,01,,37.3,60.5833333
tm,ak-altyn,Ak-Altyn,00,,42.1833333,58.3666667
tm,ak-bay,Ak-Bay,05,,37.7166667,61.8
tm,akdepe,Akdepe,03,14177,42.05,59.4
tn,abarda,Abarda,28,,33.779214,10.768174
tn,abbah qusur,Abbah Qusur,14,,35.94388,8.827776
tn,`abbas,`Abbas,35,,33.896502,8.135551
tn,abd er rahmane,Abd er Rahmane,23,,36.15,10.25
tn,abes,Abes,29,,33.881457,10.098196
tn,abzeg,Abzeg,32,,35.028055,10.960506
tn,ad dakhilah,Ad Dakhilah,18,,36.866667,9.7
tn,ad damus,Ad Damus,16,,35.666667,10.766667
tn,ad damus,Ad Damus,19,,36.753309,10.730568
tn,ad dulab,Ad Dulab,02,,35.4,8.9
tn,ad duwayrat,Ad Duwayrat,34,,32.856505,10.288847
tn,adlet touila,Adlet TouÔla,33,,35.067778,9.784722
tn,africa,Africa,15,,35.504722,11.062222
tn,ahmad al hakim,Ahmad al Hakim,06,,36.633333,8.566667
tn,ahmed zid,Ahmed Zid,27,,36.633056,10.283611
tn,ailet jridani,Ailet Jridani,03,,35.100506,10.034247
tn,aine el asker,AÔne el Asker,37,,36.574861,9.993523
tn,aine radouane,AÔne Radouane,31,,33.733228,9.237405
tn,aine sellam,AÔne Sellam,17,,36.801327,9.101948
tn,ain moulares,AÔn MoularËs,30,,34.488799,8.268744
tn,al aswad,Al Aswad,36,,36.665556,10.0475
tn,al batan,Al Batan,39,,36.803676,9.844244
tn,al jamah,Al Jamah,22,,36.113692,9.286582
tn,as sabalah,As Sabalah,38,,36.915,10.105556
to,afa,Afa,02,,-21.1333333,-175.05
to,alaki fonua,Alaki Fonua,01,,-19.75,-174.3166667
to,esia,Esia,03,,-15.5666667,-175.6333333
tr,100. yil koyu,100. Yil Koyu,61,,40.744656,39.692999
tr,100 yil sitesi,100 Yil Sitesi,68,,39.887403,32.799381
tr,19 mayis,19 Mayis,55,,41.501097,36.068873
tr,abaci,Abaci,05,,40.407553,35.595468
tr,abaciguzeli,Abaciguzeli,31,,36.590278,36.245556
tr,abacilar,Abacilar,21,,38.433602,40.305584
tr,abacilar,Abacilar,81,,37.1,35.15
tr,abacioglu,Abacioglu,85,,41.35,31.75
tr,abadaniye,Abadaniye,71,,38.202633,32.545894
tr,abadiye,Abadiye,11,,40.183333,29.733333
tr,abagide,Abagide,35,,38.107222,28.021111
tr,abailovacik,Abailovacik,60,,40.2,36.283333
tr,abakolu,Abakolu,89,,41.415949,33.072353
tr,abalar,Abalar,22,,41.546423,26.742195
tr,abali,Abali,57,,42.025659,34.97982
tr,abali,Abali,65,,38.282301,43.209233
tr,abali,Abali,75,,38.864362,33.810278
tr,abali,Abali,91,,37.312103,36.356426
tr,abana,Abana,37,,41.978581,34.010996
tr,abana,Abana,58,,40.078611,38.496944
tr,abas,Abas,20,,37.742316,29.421877
tr,abas,Abas,43,,39.224663,29.487668
tr,abasan merkezi,Abasan Merkezi,12,,38.760182,40.903499
tr,abaza,Abaza,46,,38.178782,36.774627
tr,abazamehmetefendi,Abazamehmetefendi,93,,40.788781,31.121661
tr,abazdagi,Abazdagi,52,,40.870281,37.397529
tr,abbas,Abbas,87,,41.732081,32.439082
tr,abbasfevkani,Abbasfevkani,63,,37.366667,39.133333
tr,abbasgol,Abbasgˆl,88,,39.83102,43.613439
tr,abbashalilpasa mandira,Abbashalilpasa Mandira,26,,39.40153,31.078233
tr,abbasi,Abbasi,44,,38.919528,38.359466
tr,abdal,Abdal,28,,40.953144,38.117842
tr,abdalata,Abdalata,19,,40.413397,34.907858
tr,abdalbayazit,Abdalbayazit,49,,38.916667,42.166667
tr,abdalcik,Abdalcik,25,,39.885604,40.788702
tr,abdalkuyusu,Abdalkuyusu,32,,36.85,34.883333
tr,abdallar,Abdallar,09,,37.824444,27.746667
tr,abdaloren,Abdalˆren,38,,39.092519,35.807093
tr,abdelik,Abdelik,04,,39.690562,43.347009
tr,abdi,Abdi,14,,40.896214,32.115601
tr,abdi,Abdi,45,,38.666667,27.75
tr,abdi,Abdi,50,,39.079099,34.82452
tr,abdiaga,Abdiaga,17,,40.204659,27.249043
tr,abdili,Abdili,66,,39.324228,35.306651
tr,abdoli,Abdoli,62,,38.779326,39.497914
tr,abdulharap,Abdulharap,02,,38.072779,38.235555
tr,abdulimam,Abd¸limam,72,,37.142074,40.501494
tr,abdullahhoca,Abdullahhoca,53,,41.075887,40.789447
tr,abdurrahmanlar,Abdurrahmanlar,07,,36.99,30.938611
tr,abge,Abge,24,,39.65,39.833333
tr,abiislah,Abiislah,08,,41.437856,41.465053
tr,ablak,Ablak,03,,38.966667,30.483333
tr,abolyont,Abolyont,16,,40.169694,28.684544
tr,abrans,Abrans,77,,40.403172,40.242624
